g1DeUbb8ygk,He9lVhSwb8o,28. Первая Российская революция 1905–1907 гг,20151010,20151010
48u3LRsQkgc,He9lVhSwb8o,29. Столыпинская реформа 1906–1917 гг,20151010,20151010
f36DB62sPfs,He9lVhSwb8o,30. Начало Первой мировой войны,20151010,20151010
wbd8EbMrTMc,He9lVhSwb8o,31. Февральская революция в России,20151010,20151010
3889rtbbgA4,He9lVhSwb8o,32. Основные этапы и причины Гражданской войны 1918–1921 гг,20151010,20151010
bbcbEVResSY,He9lVhSwb8o,33. Политический строй в России после окончания Гражданской войны,20151010,20151010
jqzCDw8A45Y,He9lVhSwb8o,34. Россия в 1917—1920-х гг. Национальная политика Советского государства,20151010,20151010
Mbfc6bptqRb,He9lVhSwb8o,35. Политическая борьба в России в 1917–1920 гг,20151010,20151010
AldbobXDKus,He9lVhSwb8o,36. Внешняя политика Советского государства после Гражданской войны,20151010,20151010
8vxWaHx3Lub,He9lVhSwb8o,37. Развитие отечественной культуры в 1917 – середине 1920-х гг,20151010,20151010
JN8hSa2XzBk,He9lVhSwb8o,38. Социально-экономическое развитие СССР в конце 1920—1930-х гг,20151010,20151010
tZbDUnYEzdk,He9lVhSwb8o,39. Общественно-политическое развитие СССР в конце 1920—1930-х гг,20151010,20151010
PUt2bBZZND8,He9lVhSwb8o,40. Внешняя политика СССР в конце 1920—1930-х гг,20151010,20151010
pNGcfUn4tAc,He9lVhSwb8o,41. Вторая мировая война,20151010,20151010
gxsktAK6sPw,He9lVhSwb8o,42. Великая Отечественная война (1941–1945 гг.),20151010,20151010
2NbKbNW3bMk,He9lVhSwb8o,43. Союзники СССР в войне против фашистов,20151010,20151010
d3bbMH3lXNw,He9lVhSwb8o,44. СССР во второй половине 1940-х – начале 1950-х гг,20151010,20151010
urPyxQmEXG8,He9lVhSwb8o,45. Внешняя и внутренняя политика СССР в середине 1950-х – начале 1960-х гг,20151010,20151010
hfQmp1b9kQs,He9lVhSwb8o,46. Общественно-политическое развитие СССР в 1950-х – середине 1960-х гг,20151010,20151010
3LxyAZ9G5Gw,He9lVhSwb8o,47. Внешняя политика СССР при Н. С. Хрущеве,20151010,20151010
yvbt6bXeW68,He9lVhSwb8o,48. «Оттепель» и советская культура в конце 1950—1960-х гг,20151010,20151010
pHj9dkRCzW8,He9lVhSwb8o,49. Социально-экономическое развитие СССР в середине 1960-х – начале 1980-х гг,20151010,20151010
broZoUY1kTU,He9lVhSwb8o,50. Политическое развитие СССР в середине 1960-х – начале 1980-х гг,20151010,20151010
hSkUJ8uRnmb,He9lVhSwb8o,51. Отечественная культура в середине 1960-х – начале 1980-х гг,20151010,20151010
KTGw1hmbb9A,He9lVhSwb8o,52 Внутренняя политика СССР в годы перестройки,20151010,20151010
bENY2oKgJbo,He9lVhSwb8o,53. Распад Советского Союза,20151010,20151010
8EcUGydEUUb,He9lVhSwb8o,54. Внешняя политика СССР в годы перестройки,20151010,20151010
8edo5eKYlmb,He9lVhSwb8o,55. Внутренняя политика Российской Федерации в 1991–2000 гг,20151010,20151010
C4Fya7pD4qs,He9lVhSwb8o,56. Внешняя политика Российской Федерации в 1991–2000 гг,20151010,20151010
ENHxbehe23s,DZbuuv3mz8o,"01. Формы мировоззрения: миф, религия, философия, наука",20151010,20151010
SVcXQbLzggU,DZbuuv3mz8o,02. Критерии и способы типологизации,20151010,20151010
HPU3VjWgRTw,DZbuuv3mz8o,03. Милетская школа,20151010,20151010
69rsxbvXupU,DZbuuv3mz8o,04. Переход от мифологической картины мира к философской,20151010,20151010
nSz53bm2kSs,DZbuuv3mz8o,05.  Демокрит «Смеющийся философ»,20151010,20151010
9vwFbWPQQEb,DZbuuv3mz8o,"06. Элейская школа - Парменид, Зенон. Учение о едином",20151010,20151010
XWd3ZtqndAg,DZbuuv3mz8o,07.  Софисты - создатели античной риторики,20151010,20151010
bGUbbbuHKKb,DZbuuv3mz8o,08. Сократ как философ и учитель,20151010,20151010
mdebTeclbPY,DZbuuv3mz8o,"09. Софисты, сократики – Спорят о добродетели",20151010,20151010
7XbKCufbLF4,DZbuuv3mz8o,10. Место теории идей в философии Платона,20151010,20151010
NGUbGK9NaLg,DZbuuv3mz8o,11. Идея справедливости в «Государстве» Платона,20151010,20151010
8MrWb6kCLbM,DZbuuv3mz8o,12. Аристотель,20151010,20151010
b8bYpPVvwbA,DZbuuv3mz8o,13. Учение об обществе и этические представления Аристотеля,20151010,20151010
Y2b7rYbbAX8,DZbuuv3mz8o,14. Античный скептицизм: причины и следствия,20151010,20151010
K8YP13belzk,DZbuuv3mz8o,15.  Эпикур «Главные мысли»,20151010,20151010
AMnnZXagbXw,DZbuuv3mz8o,16. Взаимосвязь физики и этики в стоической философии,20151010,20151010
SGAjDT8L8oM,DZbuuv3mz8o,17. Характерные черты античного философствования,20151010,20151010
HoXlAbgzaUo,DZbuuv3mz8o,18. Общая характеристика средневековой философии,20151010,20151010
b4Yx3bykF9A,DZbuuv3mz8o,"19.  Интеллектуальная эволюция Августина Блаженного ""О граде Божьем""",20151010,20151010
CCh5Fvy3PBs,DZbuuv3mz8o,20. Доказательства бытия Бога Фомы Аквината,20151010,20151010
buVrxNwWyxg,DZbuuv3mz8o,21. Спор об универсалиях,20151010,20151010
EAW9GYyuEMQ,DZbuuv3mz8o,22.  Оправдание Бога в средние века,20151010,20151010
GfeLVbqRzRs,DZbuuv3mz8o,23. Общая характеристика философии Возрождения,20151010,20151010
CSKof986Tkb,DZbuuv3mz8o,24. Антропоцентризм как основной принцип философии эпохи Возрождения,20151010,20151010
ZBbDJubsBbU,DZbuuv3mz8o,"25. ""Государь"" Николо Макиавелли",20151010,20151010
USR3TrbbAWA,DZbuuv3mz8o,26 Пантеизм Джордано Бруно,20151010,20151010
EgbX1qjwP48,DZbuuv3mz8o,27. Основные черты философии нового времени,20151010,20151010
ehNDRt8cZec,DZbuuv3mz8o,"28. Ф.Бэкон. Критика схоластики, рождение индукции",20151010,20151010
gfTC2BGbLob,DZbuuv3mz8o,29. Принцип радикального сомнения,20151010,20151010
5bW7bCYaQKM,DZbuuv3mz8o,30. Социальная философия Нового времени.,20151010,20151010
xJVQb6uAh18,DZbuuv3mz8o,31. Этика Спинозы,20151010,20151010
ka7t2Phjkgb,DZbuuv3mz8o,32. Учение Локка о первичных и вторичных качествах (сенсуалист),20151010,20151010
q3Fn2tbjlWw,DZbuuv3mz8o,33. Монадология Лейбница,20151010,20151010
hM4dQM4EMQg,DZbuuv3mz8o,34.  Спор рационалистов и сенсуалистов по вопросам теории познания,20151010,20151010
YxTqYNlajDw,DZbuuv3mz8o,35. Основные идеи просветительской философии,20151010,20151010
crbF8yt2N9Q,DZbuuv3mz8o,"36. ШАРЛЬ ЛУИ де МОНТЕСКЬЕ , О духе законов",20151010,20151010
weT5bqw3uSU,DZbuuv3mz8o,"37. Французская энциклопедия (Дидро, Аламбер)",20151010,20151010
3AWbDJcXrbY,DZbuuv3mz8o,38. Критика чистого разума И. Канта о границах человеческого познания,20151010,20151010
ferpjUSMSbb,DZbuuv3mz8o,39. Философия Гегеля. Разум правит миром,20151010,20151010
hpPAECKg8nk,DZbuuv3mz8o,40.  Философия истории Гегеля,20151010,20151010
yJPDa3pyftc,DZbuuv3mz8o,41. Закат Европы Освальда Шпенглера,20151010,20151010
fUYEpUBWbcb,MbgoYPvZAsb,"01. Сущность, определение и виды инвестиций",20151010,20151010
F7Uyp6tCmMc,MbgoYPvZAsb,02. Признаки и классификация инвестиций,20151010,20151010
BxApbHkpuXc,MbgoYPvZAsb,03. Валовые и чистые инвестиции,20151010,20151010
bChRcbFDb8M,MbgoYPvZAsb,04. Финансовые инвестиции,20151010,20151010
pF5bCEcdA6Y,MbgoYPvZAsb,05. Реальные инвестиции,20151010,20151010
56RwSvhPHbb,MbgoYPvZAsb,06. Краткосрочные и долгосрочные инвестиции,20151010,20151010
2FAQlbMKQ2M,MbgoYPvZAsb,07. Формы и методы государственного регулирования,20151010,20151010
g4cgNWSJ2LE,MbgoYPvZAsb,08. Прибыль как источник инвестиций,20151010,20151010
bqGm2t3Eesg,MbgoYPvZAsb,09. Нормативно-правовое обеспечение инвестиционной деятельности,20151010,20151010
SbvHDVqEWP8,MbgoYPvZAsb,10. Отток капитала,20151010,20151010
bRv4Jkw5TCg,MbgoYPvZAsb,11. Виды иностранных инвестиций,20151010,20151010
DhdyG7bhb2M,MbgoYPvZAsb,12. Привлечение иностранных инвестиций,20151010,20151010
y9MjbR2ZSkk,MbgoYPvZAsb,13. Меры по привлечению иностранных инвестиций,20151010,20151010
3HHytDyp4SA,MbgoYPvZAsb,14. Инвестиционный проект,20151010,20151010
bsEvbtLjDbQ,MbgoYPvZAsb,15. Жизненный цикл инвестиционного проекта,20151010,20151010
cUJQgHpbLbY,MbgoYPvZAsb,16. Разработка инвестиционного проекта,20151010,20151010
XsNal2353Ls,MbgoYPvZAsb,17. Самофинансирование и рынок капитала,20151010,20151010
b27kvs7BTmU,MbgoYPvZAsb,18. Привлечение капитала через кредитный рынок,20151010,20151010
3lcMjyWrPgE,MbgoYPvZAsb,19. Срочная ссуда,20151010,20151010
hqU2eCYbnlc,MbgoYPvZAsb,20. Бюджетное финансирование инвестиций,20151010,20151010
zblQ65h8DRU,MbgoYPvZAsb,21. Виды инвестиционных проектов,20151010,20151010
ZXWgfLfud2A,MbgoYPvZAsb,22. Основные принципы экономической эффективности инвестиционных проектов,20151010,20151010
pxHnmgk7TtE,MbgoYPvZAsb,23. Этапы оценки экономической эффективности инвестиционного проекта,20151010,20151010
GTM3cWxyUNA,MbgoYPvZAsb,24. Показатели коммерческой эффективности инвестиций,20151010,20151010
41ZeozRGUAo,MbgoYPvZAsb,25. Формирование инвестиционного портфеля,20151010,20151010
w7sffycaavk,MbgoYPvZAsb,26. Цели формирования инвестиционного портфеля. Характеристика,20151010,20151010
unQGVmqNegk,MbgoYPvZAsb,27. Характеристика инвестиционных портфелей,20151010,20151010
bM3oG2fboo4,MbgoYPvZAsb,28. Взаимодействие банков и предприятий,20151010,20151010
xyfPbTGbQBs,MbgoYPvZAsb,29. Инвестиционная активность,20151010,20151010
oy2uFcU9uQk,MbgoYPvZAsb,30. Перспектива инфекционной активности,20151010,20151010
M4DbRdYYKHs,MbgoYPvZAsb,31. Инвестиционная деятельность предприятия,20151010,20151010
9sTPKdvbqbo,MbgoYPvZAsb,32. Собственные источники финансирования инвестиций,20151010,20151010
aZAhH4mbUAA,MbgoYPvZAsb,33. Способы повышения инвестиционной активности предприятия,20151010,20151010
d3EabZlmNuY,MbgoYPvZAsb,34. Инвестиционный анализ,20151010,20151010
bbYWm7tbzbY,MbgoYPvZAsb,35. Программы инвестиционного анализа,20151010,20151010
l6vGbNDnNsU,MbgoYPvZAsb,36. Анализ альтернативных проектов,20151010,20151010
rrGB3aQqb4b,MbgoYPvZAsb,37. Индекс рентабельности инвестиций,20151010,20151010
VwXFaa9bjwY,MbgoYPvZAsb,38. Место инвестиций в экономической структуре,20151010,20151010
t9JTbpEQ3js,MbgoYPvZAsb,39. Капитальные вложения,20151010,20151010
Waltb7Jbepo,MbgoYPvZAsb,40. Влияние инвестиций на экономику,20151010,20151010
nneptYybsEE,MbgoYPvZAsb,41. Сущность инвестиционного риска,20151010,20151010
gp7tb7mUrMb,MbgoYPvZAsb,42. Неопределенность инвестиционных проектов,20151010,20151010
sQ6b9ZPkvbQ,MbgoYPvZAsb,43. Чистые и спекулятивные риски,20151010,20151010
br8sayNvQb8,MbgoYPvZAsb,"44. Риски, связанные с покупательной способностью и с вложением капитала",20151010,20151010
kbz2dBVCkAk,MbgoYPvZAsb,45. Классификация рисков по степени наносимого ущерба и времени возникновения,20151010,20151010
bbhWbE3lp3U,MbgoYPvZAsb,46. Процедуры оценки проектного риска,20151010,20151010
b6WyJyMCYKw,MbgoYPvZAsb,47. Метод Монте-Карло,20151010,20151010
He3Rzxl6DbM,MbgoYPvZAsb,48. Снижение инвестиционного риска. Общая характеристика,20151010,20151010
2Hjbc5bbBlg,MbgoYPvZAsb,49. Способы снижения инвестиционного риска,20151010,20151010
Wb1UVgMYYNo,MbgoYPvZAsb,50. Инвестиционный кризис в России,20151010,20151010
EvbyqA6nblY,MbgoYPvZAsb,51. Отраслевая структура инвестиций,20151010,20151010
aG78u5HxGYY,MbgoYPvZAsb,52. Правовое регулирование иностранных инвестиций,20151010,20151010
YYjJ8e6LBF8,MbgoYPvZAsb,53. Влияние иностранных инвестиций на экономику России,20151010,20151010
mNbj2R3HElk,MbgoYPvZAsb,54. Влияние инвестиций на осуществление структурных сдвигов в хозяйстве России,20151010,20151010
gmfmbphSm5w,MbgoYPvZAsb,55. Сбалансирование инвестиций,20151010,20151010
yABYsC1MQXc,MbgoYPvZAsb,56. Инвестирование в социальной инфраструктуре,20151010,20151010
k2wKcJU5KbQ,A9qt7ToSTbk,"01. Значение управления персоналом как практической деятельности, науки и учебной дисциплины",20151010,20151010
bxVD8b9NUEw,A9qt7ToSTbk,02. Персонал как объект управления,20151010,20151010
b8XAzeVobSb,A9qt7ToSTbk,03. Характеристики современного этапа управления персоналом,20151010,20151010
1gBbbcH5XFg,A9qt7ToSTbk,"04. Классические теории, теории человеческих отношений, гуманистические теории",20151010,20151010
Eu5PrusbeDQ,A9qt7ToSTbk,05. Дальнейшее развитие теоретических основ науки управления персоналом,20151010,20151010
beCrou3ZRvw,A9qt7ToSTbk,06. Основные факторы повышения роли персонала в организации и функции управления персоналом,20151010,20151010
jkSHbKpJbaE,A9qt7ToSTbk,07. Методы и принципы управления персоналом,20151010,20151010
458lwP8kazb,A9qt7ToSTbk,08. Государственная система управления трудовыми ресурсами,20151010,20151010
bGb6znXvbBw,A9qt7ToSTbk,09. Система социального партнерства,20151010,20151010
7Vse1KXlbeU,A9qt7ToSTbk,10. Понятие и смысл организационного проектирования в системе управления персоналом,20151010,20151010
xEpjykbVbSQ,A9qt7ToSTbk,11. Организационная структура системы управления персоналом,20151010,20151010
gbYwXv3QYFc,A9qt7ToSTbk,"12. Цели системы управления персоналом, этапы организационного проектирования системы управления персоналом",20151010,20151010
ub9bF8tYsYo,A9qt7ToSTbk,13. Современные типы организационных структур,20151010,20151010
BPbTu5gKkb8,A9qt7ToSTbk,14. Кадровое обеспечение системы управления персоналом,20151010,20151010
aNbRndFojzk,A9qt7ToSTbk,15. Методы определения численности работников кадровых служб,20151010,20151010
97Jz67RM7Nb,A9qt7ToSTbk,16. Делопроизводственное обеспечение системы управления персоналом,20151010,20151010
Nl8jHznHAb4,A9qt7ToSTbk,17. Информационное обеспечение системы управления персоналом,20151010,20151010
VbwjveJNvW8,A9qt7ToSTbk,18. Техническое обеспечение системы управления персоналом,20151010,20151010
mFyr8HT4beo,A9qt7ToSTbk,19. Нормативно-методическое обеспечение системы управления персоналом,20151010,20151010
tWjHbshjaQg,A9qt7ToSTbk,20. Кадровая политика организации,20151010,20151010
SbDJX1u8Qnk,A9qt7ToSTbk,21. Автоматизированные информационные системы управления персоналом,20151010,20151010
rtKj76fmNsw,A9qt7ToSTbk,22. Система стратегического управления персоналом организации,20151010,20151010
lb4ubGZobbM,A9qt7ToSTbk,23. Кадровое планирование,20151010,20151010
uKpy4UfnSob,A9qt7ToSTbk,24. Правовое обеспечение системы управления персоналом,20151010,20151010
d1CHL9G1Fhw,A9qt7ToSTbk,25. Методы определения потребности в персонале,20151010,20151010
VbcGHj8BrbA,A9qt7ToSTbk,26. Наем персонала,20151010,20151010
a1Ebqt1tVlU,A9qt7ToSTbk,27. Оценка кандидатов при приеме на работу,20151010,20151010
2T3CUlp2H4b,A9qt7ToSTbk,"28. Маркетинговый подход к определению потребности в персонале, путям и источникам ее покрытия",20151010,20151010
bfhhFGyMZGb,A9qt7ToSTbk,29. Отбор персонала,20151010,20151010
GKQbDYkbVw8,A9qt7ToSTbk,30. Деловая оценка персонала,20151010,20151010
9Fpabh5657c,A9qt7ToSTbk,31. Состав расходов на оплату труда,20151010,20151010
xPsbmVACKug,A9qt7ToSTbk,32. Аттестация персонала,20151010,20151010
BVbpR2qybWb,A9qt7ToSTbk,33. Подбор и расстановка персонала,20151010,20151010
pfPaaeoRRbw,A9qt7ToSTbk,34. Профориентация персонала,20151010,20151010
us2Qj9M8qNb,A9qt7ToSTbk,35. Адаптация персонала,20151010,20151010
bvbKaQb2f88,A9qt7ToSTbk,36. Организация системы обучения персонала,20151010,20151010
CRGcXaaVb6U,A9qt7ToSTbk,37. Методы и виды обучения персонала,20151010,20151010
DsyF5bqAgXb,A9qt7ToSTbk,38. Сущность мотивации трудовой деятельности,20151010,20151010
3fPVDMCbbm8,A9qt7ToSTbk,39. Содержательные теории мотивации,20151010,20151010
kMfLx1Tggnc,A9qt7ToSTbk,40. Процессуальные теории мотивации,20151010,20151010
LwbsJN2NYVU,A9qt7ToSTbk,41. Заработная плата как метод мотивации персонала,20151010,20151010
eaRv5LTyg8w,A9qt7ToSTbk,42. Модели и системы заработной платы,20151010,20151010
YNNgzKuayo4,A9qt7ToSTbk,43. Наиболее эффективные методы мотивации трудовой деятельности персонала,20151010,20151010
sSD3C4qPGhk,A9qt7ToSTbk,44. Понятие и этапы карьеры,20151010,20151010
lbrM3AbXals,A9qt7ToSTbk,45. Планирование деловой карьеры,20151010,20151010
PAqJsf5o5Dk,A9qt7ToSTbk,46. Сущность и порядок формирования кадрового резерва,20151010,20151010
TpPCBX5tbes,A9qt7ToSTbk,47. Виды высвобождения персонала,20151010,20151010
55ZvPsDbHzo,A9qt7ToSTbk,48. Программы мероприятий по подготовке работников к выходу на пенсию,20151010,20151010
Jf7mHne3ZGw,A9qt7ToSTbk,49. Понятие «организационная культура»,20151010,20151010
X1nw6dXJuQU,A9qt7ToSTbk,50. Содержание организационной культуры,20151010,20151010
mZbwCbXnFDU,A9qt7ToSTbk,51. Сущность организационного конфликта,20151010,20151010
KT8bbZFK2bQ,A9qt7ToSTbk,52. Управление служебно-профессиональным продвижением персонала,20151010,20151010
5xf7r6bbCbE,A9qt7ToSTbk,53. Управление конфликтами в организации,20151010,20151010
tutjZntAb5c,A9qt7ToSTbk,54. Аудит персонала,20151010,20151010
Am71Go37Q8c,A9qt7ToSTbk,55. Планирование и организация работы с резервом кадров,20151010,20151010
FbyAexRBNZ4,A9qt7ToSTbk,56. Программы мероприятий по высвобождению работников в связи с сокращением штата,20151010,20151010
l8XxvzCbRkk,GlR3AYcbqbb,01. Сущность планирования на предприятии,20151010,20151010
yVjctMvLLKE,GlR3AYcbqbb,02. Значение планирования в современной экономике,20151010,20151010
CDElbbTLGfo,GlR3AYcbqbb,03. Методы планирования,20151010,20151010
fyyJxQk9JyE,GlR3AYcbqbb,04. Принципы планирования,20151010,20151010
JUKZVbyZ2lk,GlR3AYcbqbb,05. Структура планов,20151010,20151010
y28bMnA77rk,GlR3AYcbqbb,06. Классификация и виды планов,20151010,20151010
Vt6jbb9szl8,GlR3AYcbqbb,07. Сущность перспективного планирования,20151010,20151010
YR8bb17NKLk,GlR3AYcbqbb,08. Сущность бюджетного планирования,20151010,20151010
VtJN41jHLp8,GlR3AYcbqbb,09. Сущность календарного планирования,20151010,20151010
SEEEwuJ8dcA,GlR3AYcbqbb,10. Роль нормативов и норм в планировании,20151010,20151010
HRMvlSnbC7E,GlR3AYcbqbb,11. Автоматизация планирования,20151010,20151010
SBWoBnXyzuA,GlR3AYcbqbb,12. Финансовое планирование на предприятии,20151010,20151010
pbThNw5mmSs,GlR3AYcbqbb,13. Финансовый план как элемент финансового планирования,20151010,20151010
rahJbPXnKUg,GlR3AYcbqbb,14. Система прогнозов и планов,20151010,20151010
ftQQVFbGtH4,GlR3AYcbqbb,15. Производственная программа и ее место в процессе планирования,20151010,20151010
mMap7tMzoos,GlR3AYcbqbb,16. Бизнес-план предприятия как инструмент планирования,20151010,20151010
AovSH4NbweM,GlR3AYcbqbb,17. Планирование прибыли предприятия,20151010,20151010
fChlMS41mq8,GlR3AYcbqbb,18. Налоговое планирование,20151010,20151010
JHEbUbbbBeb,GlR3AYcbqbb,19. Понятие «бюджет»,20151010,20151010
J2Hbmp8JWa8,GlR3AYcbqbb,20. Виды бюджетов,20151010,20151010
EAz5CNbL6tb,GlR3AYcbqbb,21. Классификация бюджетов,20151010,20151010
2UU5wh27Pkc,GlR3AYcbqbb,22. Преимущества и недостатки бюджетирования,20151010,20151010
dk8J6U8t4pU,GlR3AYcbqbb,23. Принципы бюджетирования,20151010,20151010
y9R8a6Su2Pg,GlR3AYcbqbb,24. Операционные бюджеты,20151010,20151010
eYP1woZbs9b,GlR3AYcbqbb,25. Финансовые бюджеты,20151010,20151010
4HYJEuFKWbE,GlR3AYcbqbb,26. Схема бюджетного процесса,20151010,20151010
XabjGvUHcb8,GlR3AYcbqbb,27. Внедрение бюджетирования на предприятии,20151010,20151010
GtMusebsn8U,GlR3AYcbqbb,28. Стратегическое планирование,20151010,20151010
kgQbWw5ay3b,GlR3AYcbqbb,29. Маркетинговое планирование,20151010,20151010
wjTRapCbX9E,GlR3AYcbqbb,30. Планирование себестоимости,20151010,20151010
W1Ubb128NpY,GlR3AYcbqbb,31. Управление планированием,20151010,20151010
x9TMsQvbD4b,GlR3AYcbqbb,32. Контроль и анализ выполнения плановых заданий,20151010,20151010
snj5KoaY1bs,GlR3AYcbqbb,33. Основные этапы и модели планирования,20151010,20151010
wNf7hFnbbZb,GlR3AYcbqbb,34. Бюджетный период. Типы бюджетов по длительности,20151010,20151010
6bSzbSb1TeY,GlR3AYcbqbb,35. Планирование материально-технического обеспечения,20151010,20151010
PfmbMFRf294,GlR3AYcbqbb,36. Калькулирование. Виды и цели,20151010,20151010
njWCwNd1Eqk,GlR3AYcbqbb,37. Виды смет,20151010,20151010
bDbNlgEyZRb,GlR3AYcbqbb,38. Планирование развития предприятия,20151010,20151010
y9lujwpSSEs,GlR3AYcbqbb,39. План по труду и заработной плате,20151010,20151010
1Jkrbn2d3so,GlR3AYcbqbb,40. Анализ отклонений,20151010,20151010
Qc4reTxjaFY,GlR3AYcbqbb,"41. Инвестиционный бюджет. Содержание, функции, виды",20151010,20151010
mcbbzb8c6Yo,GlR3AYcbqbb,42. Значение анализа финансово-хозяйственной деятельности для планирования,20151010,20151010
d6wXCTnY3UQ,GlR3AYcbqbb,43. Планирование производства,20151010,20151010
znlAgLv6eLk,GlR3AYcbqbb,"44. Методы, используемые в сметном планировании",20151010,20151010
Ms5qbjKg5bU,GlR3AYcbqbb,45. Стратегическое налоговое планирование,20151010,20151010
vCyDK5bzbAb,GlR3AYcbqbb,46. Тактическое налоговое планирование,20151010,20151010
bb62h6ZNbZb,GlR3AYcbqbb,47. Понятие бюджетного цикла,20151010,20151010
bYobx4ybZbb,GlR3AYcbqbb,48. Планирование риска,20151010,20151010
5PrrGVfazGw,GlR3AYcbqbb,49. Планирование реализации продукции,20151010,20151010
flUpjmKuEcc,GlR3AYcbqbb,50. Информативная база для бизнес-планирования,20151010,20151010
fG4zDlMKsgb,GlR3AYcbqbb,51. Планирование баланса компании,20151010,20151010
bfbwDKHXC98,GlR3AYcbqbb,52. Сущность финансовой диагностики в области принятия управленческих решений при планировании,20151010,20151010
6Hb2tDoyCLb,GlR3AYcbqbb,53. Бюджетирование как элемент мотивации труда,20151010,20151010
egxgEbvb6WA,GlR3AYcbqbb,54. Место бизнес-прогнозов в системе расчетов операционных бюджетов предприятия,20151010,20151010
pbg4mvSMGqA,GlR3AYcbqbb,55. Обобщающий расчет финансовой эффективности будущей деятельности предприятия,20151010,20151010
mbLCgXKZMgQ,GlR3AYcbqbb,56. Организационно-управленческий аспект бюджетного процесса,20151010,20151010
FyCGM6ZqlEo,j2bGfJbn9lb,01. История развития клеточной теории,20151010,20151010
rrvdUYWxBtk,j2bGfJbn9lb,02. Жизнь. Свойства живой материи,20151010,20151010
mrq4HPeHzbQ,j2bGfJbn9lb,03. Уровни организации жизни,20151010,20151010
xbb1jY8X7as,j2bGfJbn9lb,04. Состав клетки,20151010,20151010
LU8zFMnecak,j2bGfJbn9lb,05. Биосинтез белка. Генетический код,20151010,20151010
NVlkjgtbdbM,j2bGfJbn9lb,06. Общие сведения о прокариотической и эукариотической клетках,20151010,20151010
2wxLbYpch8Y,j2bGfJbn9lb,07. Функции и строение цитоплазматической мембраныи клеточного ядра,20151010,20151010
2wsb96v39kU,j2bGfJbn9lb,08. Строение и функции митохондрий и лизосом,20151010,20151010
lvrfbbczoWw,j2bGfJbn9lb,"09. Строение и функции эндоплазматического ретикулума, комплекса Гольджи",20151010,20151010
GTabAHhwhbE,j2bGfJbn9lb,10. Строение и функции немембранных структур клетки,20151010,20151010
rbBEXS3KUkA,j2bGfJbn9lb,11. Вирусы. Строение и размножение. Бактериофаги,20151010,20151010
